AccountId,AccountNum,DateOpen,ClientId,ClientName,TotalAmt,CutoffDt
7294,40702810200180000327,2020-11-02,7294,Клиент 7294,1948868.02,2020-11-03
7295,40702810445410006581,2020-11-03,7295,Клиент 7295,1041556.05,2020-11-03
7295,40702810445410006581,2020-11-03,7295,Клиент 7295,914741.78,2020-11-01
7295,40702810445410006581,2020-11-03,7295,Клиент 7295,1697566.19,2020-11-04
7296,40702810318510008215,2020-11-04,7296,Клиент 7296,1295336.78,2020-11-01
7296,40702810318510008215,2020-11-04,7296,Клиент 7296,1432971.20,2020-11-02
7296,40702810318510008215,2020-11-04,7296,Клиент 7296,1604902.40,2020-11-04
7297,40702810400510003238,2020-11-01,7297,Клиент 7297,1948971.20,2020-11-02
7297,40702810400510003238,2020-11-01,7297,Клиент 7297,1300490.62,2020-11-03
7297,40702810400510003238,2020-11-01,7297,Клиент 7297,1432822.67,2020-11-01
7298,40802810600180000131,2020-11-02,7298,Клиент 7298,1041632.15,2020-11-02
7298,40802810600180000131,2020-11-02,7298,Клиент 7298,914817.90,2020-11-04
7298,40802810600180000131,2020-11-02,7298,Клиент 7298,1697645.62,2020-11-03
7299,40702810929060020510,2020-11-03,7299,Клиент 7299,1605005.60,2020-11-03
7299,40702810929060020510,2020-11-03,7299,Клиент 7299,1433074.40,2020-11-01
7299,40702810929060020510,2020-11-03,7299,Клиент 7299,1295412.90,2020-11-04
7300,40802810314400007834,2020-11-04,7300,Клиент 7300,1300570.05,2020-11-02
7300,40802810314400007834,2020-11-04,7300,Клиент 7300,1949074.40,2020-11-01
7300,40802810314400007834,2020-11-04,7300,Клиент 7300,1432902.10,2020-11-04
7301,40802810720130007002,2020-11-01,7301,Клиент 7301,1041708.27,2020-11-01
7301,40802810720130007002,2020-11-01,7301,Клиент 7301,1697725.05,2020-11-02
7301,40802810720130007002,2020-11-01,7301,Клиент 7301,914894.02,2020-11-03
7302,40802810700020000905,2020-11-02,7302,Клиент 7302,1295489.02,2020-11-03
7302,40802810700020000905,2020-11-02,7302,Клиент 7302,1433177.60,2020-11-04
7302,40802810700020000905,2020-11-02,7302,Клиент 7302,1605108.80,2020-11-02
7303,40702810300020026641,2020-11-03,7303,Клиент 7303,1949177.60,2020-11-04
7303,40702810300020026641,2020-11-03,7303,Клиент 7303,1300649.50,2020-11-01
7303,40702810300020026641,2020-11-03,7303,Клиент 7303,1432981.53,2020-11-03
7304,40702810306510005220,2020-11-04,7304,Клиент 7304,1041784.39,2020-11-04
7304,40702810306510005220,2020-11-04,7304,Клиент 7304,1697804.50,2020-11-01
7304,40702810306510005220,2020-11-04,7304,Клиент 7304,914970.14,2020-11-02
7305,40702810710660018986,2020-11-01,7305,Клиент 7305,1295565.14,2020-11-02
7305,40702810710660018986,2020-11-01,7305,Клиент 7305,1605212.02,2020-11-01
7305,40702810710660018986,2020-11-01,7305,Клиент 7305,1433280.80,2020-11-03
7306,40702810320090001448,2020-11-02,7306,Клиент 7306,1433060.96,2020-11-02
7306,40702810320090001448,2020-11-02,7306,Клиент 7306,1300728.92,2020-11-04
7306,40702810320090001448,2020-11-02,7306,Клиент 7306,1949280.80,2020-11-03
7307,40702810204060001610,2020-11-03,7307,Клиент 7307,1041860.51,2020-11-03
7307,40702810204060001610,2020-11-03,7307,Клиент 7307,915046.26,2020-11-01
7307,40702810204060001610,2020-11-03,7307,Клиент 7307,1697883.92,2020-11-04
7308,40802810645060003009,2020-11-04,7308,Клиент 7308,1433384.00,2020-11-02
7308,40802810645060003009,2020-11-04,7308,Клиент 7308,1605315.20,2020-11-04
7308,40802810645060003009,2020-11-04,7308,Клиент 7308,1295641.26,2020-11-01
7309,40802810626260004364,2020-11-01,7309,Клиент 7309,1433140.39,2020-11-01
7309,40802810626260004364,2020-11-01,7309,Клиент 7309,1300808.35,2020-11-03
7309,40802810626260004364,2020-11-01,7309,Клиент 7309,1949384.00,2020-11-02
7310,40702810227060009343,2020-11-02,7310,Клиент 7310,1697963.35,2020-11-03
7310,40702810227060009343,2020-11-02,7310,Клиент 7310,915122.38,2020-11-04
7310,40702810227060009343,2020-11-02,7310,Клиент 7310,1041936.63,2020-11-02
7311,40702810103260002031,2020-11-03,7311,Клиент 7311,1433487.20,2020-11-01
7311,40702810103260002031,2020-11-03,7311,Клиент 7311,1605418.40,2020-11-03
7311,40702810103260002031,2020-11-03,7311,Клиент 7311,1295717.38,2020-11-04
7312,40802810229260009892,2020-11-04,7312,Клиент 7312,1433219.82,2020-11-04
7312,40802810229260009892,2020-11-04,7312,Клиент 7312,1949487.20,2020-11-01
7312,40802810229260009892,2020-11-04,7312,Клиент 7312,1300887.78,2020-11-02
7313,40802810603550002680,2020-11-01,7313,Клиент 7313,915198.51,2020-11-03
7313,40802810603550002680,2020-11-01,7313,Клиент 7313,1698042.78,2020-11-02
7313,40802810603550002680,2020-11-01,7313,Клиент 7313,1042012.75,2020-11-01
7314,40802810618420000265,2020-11-02,7314,Клиент 7314,1433590.40,2020-11-04
7314,40802810618420000265,2020-11-02,7314,Клиент 7314,1295793.51,2020-11-03
7314,40802810618420000265,2020-11-02,7314,Клиент 7314,1605521.60,2020-11-02
7315,40802810131600009197,2020-11-03,7315,Клиент 7315,1433299.27,2020-11-03
7315,40802810131600009197,2020-11-03,7315,Клиент 7315,1300967.21,2020-11-01
7315,40802810131600009197,2020-11-03,7315,Клиент 7315,1949590.40,2020-11-04
7316,40802810705030000136,2020-11-04,7316,Клиент 7316,1698122.21,2020-11-01
7316,40802810705030000136,2020-11-04,7316,Клиент 7316,1042088.87,2020-11-04
7316,40802810705030000136,2020-11-04,7316,Клиент 7316,915274.61,2020-11-02
7317,40702810829260000058,2020-11-01,7317,Клиент 7317,1605624.80,2020-11-01
7317,40702810829260000058,2020-11-01,7317,Клиент 7317,1295869.61,2020-11-02
7317,40702810829260000058,2020-11-01,7317,Клиент 7317,1433693.60,2020-11-03
7318,40702810304210000019,2020-11-02,7318,Клиент 7318,1301046.64,2020-11-04
7318,40702810304210000019,2020-11-02,7318,Клиент 7318,1433378.69,2020-11-02
7318,40702810304210000019,2020-11-02,7318,Клиент 7318,1949693.60,2020-11-03
7319,40802810624460000846,2020-11-03,7319,Клиент 7319,1042164.99,2020-11-03
7319,40802810624460000846,2020-11-03,7319,Клиент 7319,915350.73,2020-11-01
7319,40802810624460000846,2020-11-03,7319,Клиент 7319,1698201.64,2020-11-04
7320,40702810520060000285,2020-11-04,7320,Клиент 7320,1433796.80,2020-11-02
7320,40702810520060000285,2020-11-04,7320,Клиент 7320,1295945.73,2020-11-01
7320,40702810520060000285,2020-11-04,7320,Клиент 7320,1605728.00,2020-11-04
7321,40802810516450000253,2020-11-01,7321,Клиент 7321,1949796.80,2020-11-02
7321,40802810516450000253,2020-11-01,7321,Клиент 7321,1433458.12,2020-11-01
7321,40802810516450000253,2020-11-01,7321,Клиент 7321,1301126.07,2020-11-03
7322,40702810708000000027,2020-11-02,7322,Клиент 7322,1698281.07,2020-11-03
7322,40702810708000000027,2020-11-02,7322,Клиент 7322,915426.85,2020-11-04
7322,40702810708000000027,2020-11-02,7322,Клиент 7322,1042241.11,2020-11-02
7323,40802810330110002190,2020-11-03,7323,Клиент 7323,1296021.85,2020-11-04
7323,40802810330110002190,2020-11-03,7323,Клиент 7323,1605831.20,2020-11-03
7323,40802810330110002190,2020-11-03,7323,Клиент 7323,1433900.02,2020-11-01
7324,40702810535460008312,2020-11-04,7324,Клиент 7324,1949900.02,2020-11-01
7324,40702810535460008312,2020-11-04,7324,Клиент 7324,1433537.55,2020-11-04
7324,40702810535460008312,2020-11-04,7324,Клиент 7324,1301205.50,2020-11-02
7325,40802810120240002186,2020-11-01,7325,Клиент 7325,1698360.50,2020-11-02
7325,40802810120240002186,2020-11-01,7325,Клиент 7325,915502.97,2020-11-03
7325,40802810120240002186,2020-11-01,7325,Клиент 7325,1042317.24,2020-11-01
7326,40702810235460000652,2020-11-02,7326,Клиент 7326,1605934.40,2020-11-02
7326,40702810235460000652,2020-11-02,7326,Клиент 7326,1434003.20,2020-11-04
7326,40702810235460000652,2020-11-02,7326,Клиент 7326,1296097.97,2020-11-03
7327,40702810622460001057,2020-11-03,7327,Клиент 7327,1301284.93,2020-11-01
7327,40702810622460001057,2020-11-03,7327,Клиент 7327,1950003.20,2020-11-04
7327,40702810622460001057,2020-11-03,7327,Клиент 7327,1433616.98,2020-11-03
7328,40702810410650002790,2020-11-04,7328,Клиент 7328,915579.09,2020-11-02
7328,40702810410650002790,2020-11-04,7328,Клиент 7328,1042393.34,2020-11-04
7328,40702810410650002790,2020-11-04,7328,Клиент 7328,1698439.93,2020-11-01
7329,40802810036060004219,2020-11-01,7329,Клиент 7329,1434106.40,2020-11-03
7329,40802810036060004219,2020-11-01,7329,Клиент 7329,1606037.60,2020-11-01
7329,40802810036060004219,2020-11-01,7329,Клиент 7329,1296174.09,2020-11-02
7330,40702810210630009117,2020-11-02,7330,Клиент 7330,1433696.41,2020-11-02
7330,40702810210630009117,2020-11-02,7330,Клиент 7330,1301364.36,2020-11-04
7330,40702810210630009117,2020-11-02,7330,Клиент 7330,1950106.40,2020-11-03
7331,40703810910090004883,2020-11-03,7331,Клиент 7331,1042469.46,2020-11-03
7331,40703810910090004883,2020-11-03,7331,Клиент 7331,915655.21,2020-11-01
7331,40703810910090004883,2020-11-03,7331,Клиент 7331,1698519.36,2020-11-04
7332,40802810714150000036,2020-11-04,7332,Клиент 7332,1434209.60,2020-11-02
7332,40802810714150000036,2020-11-04,7332,Клиент 7332,1296250.21,2020-11-01
7332,40802810714150000036,2020-11-04,7332,Клиент 7332,1606140.80,2020-11-04
7333,40702810200020021348,2020-11-01,7333,Клиент 7333,1301443.81,2020-11-03
7333,40702810200020021348,2020-11-01,7333,Клиент 7333,1950209.60,2020-11-02
7333,40702810200020021348,2020-11-01,7333,Клиент 7333,1433775.84,2020-11-01
7334,40703810818420000012,2020-11-02,7334,Клиент 7334,1042545.58,2020-11-02
7334,40703810818420000012,2020-11-02,7334,Клиент 7334,915731.33,2020-11-04
7334,40703810818420000012,2020-11-02,7334,Клиент 7334,1698598.81,2020-11-03
7335,40702810500000136555,2020-11-03,7335,Клиент 7335,1606244.02,2020-11-03
7335,40702810500000136555,2020-11-03,7335,Клиент 7335,1434312.80,2020-11-01
7335,40702810500000136555,2020-11-03,7335,Клиент 7335,1296326.33,2020-11-04
7336,40702810811310006399,2020-11-04,7336,Клиент 7336,1433855.27,2020-11-04
7336,40702810811310006399,2020-11-04,7336,Клиент 7336,1301523.23,2020-11-02
7336,40702810811310006399,2020-11-04,7336,Клиент 7336,1950312.80,2020-11-01
7337,40702810313610006746,2020-11-01,7337,Клиент 7337,1698678.23,2020-11-02
7337,40702810313610006746,2020-11-01,7337,Клиент 7337,1042621.70,2020-11-01
7337,40702810313610006746,2020-11-01,7337,Клиент 7337,915807.45,2020-11-03
7338,40702810020530005343,2020-11-02,7338,Клиент 7338,1434416.00,2020-11-04
7338,40702810020530005343,2020-11-02,7338,Клиент 7338,1606347.20,2020-11-02
7338,40702810020530005343,2020-11-02,7338,Клиент 7338,1296402.45,2020-11-03
7339,40702810100180002739,2020-11-03,7339,Клиент 7339,1301602.66,2020-11-01
7339,40702810100180002739,2020-11-03,7339,Клиент 7339,1433934.70,2020-11-03
7339,40702810100180002739,2020-11-03,7339,Клиент 7339,1950416.00,2020-11-04
7340,40702810510180002442,2020-11-04,7340,Клиент 7340,915883.57,2020-11-02
7340,40702810510180002442,2020-11-04,7340,Клиент 7340,1698757.66,2020-11-01
7340,40702810510180002442,2020-11-04,7340,Клиент 7340,1042697.82,2020-11-04
7341,40702810033500002907,2020-11-01,7341,Клиент 7341,1606450.40,2020-11-01
7341,40702810033500002907,2020-11-01,7341,Клиент 7341,1296478.57,2020-11-02
7341,40702810033500002907,2020-11-01,7341,Клиент 7341,1434519.20,2020-11-03
7342,40702810510180009319,2020-11-02,7342,Клиент 7342,1301682.09,2020-11-04
7342,40702810510180009319,2020-11-02,7342,Клиент 7342,1434014.13,2020-11-02
7342,40702810510180009319,2020-11-02,7342,Клиент 7342,1950519.20,2020-11-03
7343,40702810624640001468,2020-11-03,7343,Клиент 7343,915959.70,2020-11-01
7343,40702810624640001468,2020-11-03,7343,Клиент 7343,1698837.09,2020-11-04
7343,40702810624640001468,2020-11-03,7343,Клиент 7343,1042773.94,2020-11-03
7344,40702810310190005493,2020-11-04,7344,Клиент 7344,1296554.70,2020-11-01
7344,40702810310190005493,2020-11-04,7344,Клиент 7344,1606553.60,2020-11-04
7344,40702810310190005493,2020-11-04,7344,Клиент 7344,1434622.40,2020-11-02
7345,40702810311090007147,2020-11-01,7345,Клиент 7345,1434093.58,2020-11-01
7345,40702810311090007147,2020-11-01,7345,Клиент 7345,1950622.40,2020-11-02
7345,40702810311090007147,2020-11-01,7345,Клиент 7345,1301761.52,2020-11-03
7346,40802810130560004399,2020-11-02,7346,Клиент 7346,1042850.06,2020-11-02
7346,40802810130560004399,2020-11-02,7346,Клиент 7346,1698916.52,2020-11-03
7346,40802810130560004399,2020-11-02,7346,Клиент 7346,916035.80,2020-11-04
7347,40802810132560004122,2020-11-03,7347,Клиент 7347,1606656.80,2020-11-03
7347,40802810132560004122,2020-11-03,7347,Клиент 7347,1434725.60,2020-11-01
7347,40802810132560004122,2020-11-03,7347,Клиент 7347,1296630.80,2020-11-04
7348,40702810100000079423,2020-11-04,7348,Клиент 7348,1950725.60,2020-11-01
7348,40702810100000079423,2020-11-04,7348,Клиент 7348,1434173.00,2020-11-04
7348,40702810100000079423,2020-11-04,7348,Клиент 7348,1301840.95,2020-11-02
7349,40802810510560002487,2020-11-01,7349,Клиент 7349,1042926.18,2020-11-01
7349,40802810510560002487,2020-11-01,7349,Клиент 7349,1698995.95,2020-11-02
7349,40802810510560002487,2020-11-01,7349,Клиент 7349,916111.92,2020-11-03
7350,40702810800000150820,2020-11-02,7350,Клиент 7350,1296706.92,2020-11-03
7350,40702810800000150820,2020-11-02,7350,Клиент 7350,1434828.80,2020-11-04
7350,40702810800000150820,2020-11-02,7350,Клиент 7350,1606760.00,2020-11-02
7351,40702810800000152857,2020-11-03,7351,Клиент 7351,1301920.38,2020-11-01
7351,40702810800000152857,2020-11-03,7351,Клиент 7351,1434252.43,2020-11-03
7351,40702810800000152857,2020-11-03,7351,Клиент 7351,1950828.80,2020-11-04
7352,40702810300000037870,2020-11-04,7352,Клиент 7352,1043002.30,2020-11-04
7352,40702810300000037870,2020-11-04,7352,Клиент 7352,916188.04,2020-11-02
7352,40702810300000037870,2020-11-04,7352,Клиент 7352,1699075.38,2020-11-01
7353,40802810000000044775,2020-11-01,7353,Клиент 7353,1296783.04,2020-11-02
7353,40802810000000044775,2020-11-01,7353,Клиент 7353,1434932.02,2020-11-03
7353,40802810000000044775,2020-11-01,7353,Клиент 7353,1606863.20,2020-11-01
7354,40802810100000008006,2020-11-02,7354,Клиент 7354,1434331.86,2020-11-02
7354,40802810100000008006,2020-11-02,7354,Клиент 7354,1950932.02,2020-11-03
7354,40802810100000008006,2020-11-02,7354,Клиент 7354,1301999.81,2020-11-04
7355,40802810100000065528,2020-11-03,7355,Клиент 7355,1699154.81,2020-11-04
7355,40802810100000065528,2020-11-03,7355,Клиент 7355,1043078.43,2020-11-03
7355,40802810100000065528,2020-11-03,7355,Клиент 7355,916264.16,2020-11-01
7356,40702810525000007135,2020-11-04,7356,Клиент 7356,1296859.16,2020-11-01
7356,40702810525000007135,2020-11-04,7356,Клиент 7356,1435035.20,2020-11-02
7356,40702810525000007135,2020-11-04,7356,Клиент 7356,1606966.40,2020-11-04
7357,40702810700000086531,2020-11-01,7357,Клиент 7357,1951035.20,2020-11-02
7357,40702810700000086531,2020-11-01,7357,Клиент 7357,1434411.29,2020-11-01
7357,40702810700000086531,2020-11-01,7357,Клиент 7357,1302079.24,2020-11-03
7358,40802810500000038414,2020-11-02,7358,Клиент 7358,1043154.53,2020-11-02
7358,40802810500000038414,2020-11-02,7358,Клиент 7358,1699234.24,2020-11-03
7358,40802810500000038414,2020-11-02,7358,Клиент 7358,916340.28,2020-11-04
7359,40802810200000003956,2020-11-03,7359,Клиент 7359,1435138.40,2020-11-01
7359,40802810200000003956,2020-11-03,7359,Клиент 7359,1607069.60,2020-11-03
7359,40802810200000003956,2020-11-03,7359,Клиент 7359,1296935.28,2020-11-04
7360,40802810512540007633,2020-11-04,7360,Клиент 7360,1951138.40,2020-11-01
7360,40802810512540007633,2020-11-04,7360,Клиент 7360,1302158.67,2020-11-02
7360,40802810512540007633,2020-11-04,7360,Клиент 7360,1434490.72,2020-11-04
7361,40702810400000145510,2020-11-01,7361,Клиент 7361,1043230.65,2020-11-01
7361,40702810400000145510,2020-11-01,7361,Клиент 7361,916416.40,2020-11-03
7361,40702810400000145510,2020-11-01,7361,Клиент 7361,1699313.67,2020-11-02
7362,40702810200000058577,2020-11-02,7362,Клиент 7362,1435241.60,2020-11-04
7362,40702810200000058577,2020-11-02,7362,Клиент 7362,1297011.40,2020-11-03
7362,40702810200000058577,2020-11-02,7362,Клиент 7362,1607172.80,2020-11-02
7363,40802810200000032396,2020-11-03,7363,Клиент 7363,1434570.15,2020-11-03
7363,40802810200000032396,2020-11-03,7363,Клиент 7363,1302238.12,2020-11-01
7363,40802810200000032396,2020-11-03,7363,Клиент 7363,1951241.60,2020-11-04
7364,40702810510570000151,2020-11-04,7364,Клиент 7364,916492.52,2020-11-02
7364,40702810510570000151,2020-11-04,7364,Клиент 7364,1699393.12,2020-11-01
7364,40702810510570000151,2020-11-04,7364,Клиент 7364,1043306.77,2020-11-04
7365,40702810118510000125,2020-11-01,7365,Клиент 7365,1435344.80,2020-11-03
7365,40702810118510000125,2020-11-01,7365,Клиент 7365,1297087.52,2020-11-02
7365,40702810118510000125,2020-11-01,7365,Клиент 7365,1607276.02,2020-11-01
7366,40802810112680006528,2020-11-02,7366,Клиент 7366,1951344.80,2020-11-03
7366,40802810112680006528,2020-11-02,7366,Клиент 7366,1302317.54,2020-11-04
7366,40802810112680006528,2020-11-02,7366,Клиент 7366,1434649.58,2020-11-02
7367,40702810900000171327,2020-11-03,7367,Клиент 7367,1699472.54,2020-11-04
7367,40702810900000171327,2020-11-03,7367,Клиент 7367,1043382.89,2020-11-03
7367,40702810900000171327,2020-11-03,7367,Клиент 7367,916568.64,2020-11-01
7368,40702810700000134467,2020-11-04,7368,Клиент 7368,1607379.20,2020-11-04
7368,40702810700000134467,2020-11-04,7368,Клиент 7368,1297163.64,2020-11-01
7368,40702810700000134467,2020-11-04,7368,Клиент 7368,1435448.00,2020-11-02
7369,40702810700000134593,2020-11-01,7369,Клиент 7369,1302396.97,2020-11-03
7369,40702810700000134593,2020-11-01,7369,Клиент 7369,1951448.00,2020-11-02
7369,40702810700000134593,2020-11-01,7369,Клиент 7369,1434729.01,2020-11-01
7370,40702810700000134632,2020-11-02,7370,Клиент 7370,1043459.01,2020-11-02
7370,40702810700000134632,2020-11-02,7370,Клиент 7370,1699551.97,2020-11-03
7370,40702810700000134632,2020-11-02,7370,Клиент 7370,916644.76,2020-11-04
7371,40702810900000108549,2020-11-03,7371,Клиент 7371,1297239.76,2020-11-04
7371,40702810900000108549,2020-11-03,7371,Клиент 7371,1435551.20,2020-11-01
7371,40702810900000108549,2020-11-03,7371,Клиент 7371,1607482.40,2020-11-03
7372,40702810900000083172,2020-11-04,7372,Клиент 7372,1951551.20,2020-11-01
7372,40702810900000083172,2020-11-04,7372,Клиент 7372,1434808.44,2020-11-04
7372,40702810900000083172,2020-11-04,7372,Клиент 7372,1302476.40,2020-11-02
7373,40702810500000005482,2020-11-01,7373,Клиент 7373,916720.89,2020-11-03
7373,40702810500000005482,2020-11-01,7373,Клиент 7373,1043535.13,2020-11-01
7373,40702810500000005482,2020-11-01,7373,Клиент 7373,1699631.40,2020-11-02
7374,40802810300550000192,2020-11-02,7374,Клиент 7374,1607585.60,2020-11-02
7374,40802810300550000192,2020-11-02,7374,Клиент 7374,1435654.40,2020-11-04
7374,40802810300550000192,2020-11-02,7374,Клиент 7374,1297315.89,2020-11-03
7375,40802810714450008099,2020-11-03,7375,Клиент 7375,1434887.89,2020-11-03
7375,40802810714450008099,2020-11-03,7375,Клиент 7375,1302555.83,2020-11-01
7375,40802810714450008099,2020-11-03,7375,Клиент 7375,1951654.40,2020-11-04
7376,40802810111440001227,2020-11-04,7376,Клиент 7376,1043611.25,2020-11-04
7376,40802810111440001227,2020-11-04,7376,Клиент 7376,1699710.83,2020-11-01
7376,40802810111440001227,2020-11-04,7376,Клиент 7376,916796.99,2020-11-02
7377,40802810111440006879,2020-11-01,7377,Клиент 7377,1297391.99,2020-11-02
7377,40802810111440006879,2020-11-01,7377,Клиент 7377,1607688.80,2020-11-01
7377,40802810111440006879,2020-11-01,7377,Клиент 7377,1435757.60,2020-11-03
7378,40702810612440004904,2020-11-02,7378,Клиент 7378,1951757.60,2020-11-03
7378,40702810612440004904,2020-11-02,7378,Клиент 7378,1434967.31,2020-11-02
7378,40702810612440004904,2020-11-02,7378,Клиент 7378,1302635.26,2020-11-04
7379,40702810327510000673,2020-11-03,7379,Клиент 7379,916873.11,2020-11-01
7379,40702810327510000673,2020-11-03,7379,Клиент 7379,1043687.37,2020-11-03
7379,40702810327510000673,2020-11-03,7379,Клиент 7379,1699790.26,2020-11-04
7380,40702810507510001764,2020-11-04,7380,Клиент 7380,1607792.00,2020-11-04
7380,40702810507510001764,2020-11-04,7380,Клиент 7380,1435860.80,2020-11-02
7380,40702810507510001764,2020-11-04,7380,Клиент 7380,1297468.11,2020-11-01
7381,40702810611410001718,2020-11-01,7381,Клиент 7381,1435046.74,2020-11-01
7381,40702810611410001718,2020-11-01,7381,Клиент 7381,1302714.69,2020-11-03
7381,40702810611410001718,2020-11-01,7381,Клиент 7381,1951860.80,2020-11-02
7382,40802810025160002634,2020-11-02,7382,Клиент 7382,916949.23,2020-11-04
7382,40802810025160002634,2020-11-02,7382,Клиент 7382,1699869.69,2020-11-03
7382,40802810025160002634,2020-11-02,7382,Клиент 7382,1043763.49,2020-11-02
7383,40802810425510001416,2020-11-03,7383,Клиент 7383,1435964.02,2020-11-01
7383,40802810425510001416,2020-11-03,7383,Клиент 7383,1297544.23,2020-11-04
7383,40802810425510001416,2020-11-03,7383,Клиент 7383,1607895.20,2020-11-03
7384,40702810507510004606,2020-11-04,7384,Клиент 7384,1302794.12,2020-11-02
7384,40702810507510004606,2020-11-04,7384,Клиент 7384,1951964.02,2020-11-01
7384,40702810507510004606,2020-11-04,7384,Клиент 7384,1435126.17,2020-11-04
7385,40702810206510015815,2020-11-01,7385,Клиент 7385,1699949.12,2020-11-02
7385,40702810206510015815,2020-11-01,7385,Клиент 7385,1043839.62,2020-11-01
7385,40702810206510015815,2020-11-01,7385,Клиент 7385,917025.35,2020-11-03
7386,40702810001210003128,2020-11-02,7386,Клиент 7386,1436067.20,2020-11-04
7386,40702810001210003128,2020-11-02,7386,Клиент 7386,1297620.35,2020-11-03
7386,40702810001210003128,2020-11-02,7386,Клиент 7386,1607998.40,2020-11-02
7387,40802810424450003999,2020-11-03,7387,Клиент 7387,1302873.55,2020-11-01
7387,40802810424450003999,2020-11-03,7387,Клиент 7387,1435205.60,2020-11-03
7387,40802810424450003999,2020-11-03,7387,Клиент 7387,1952067.20,2020-11-04
7388,40702810424410007064,2020-11-04,7388,Клиент 7388,1700028.55,2020-11-01
7388,40702810424410007064,2020-11-04,7388,Клиент 7388,1043915.72,2020-11-04
7388,40702810424410007064,2020-11-04,7388,Клиент 7388,917101.47,2020-11-02
7389,40702810411680004415,2020-11-01,7389,Клиент 7389,1608101.60,2020-11-01
7389,40702810411680004415,2020-11-01,7389,Клиент 7389,1436170.40,2020-11-03
7389,40702810411680004415,2020-11-01,7389,Клиент 7389,1297696.47,2020-11-02
7390,40702810214150000115,2020-11-02,7390,Клиент 7390,1952170.40,2020-11-03
7390,40702810214150000115,2020-11-02,7390,Клиент 7390,1435285.03,2020-11-02
7390,40702810214150000115,2020-11-02,7390,Клиент 7390,1302952.98,2020-11-04
7391,40702810314150000109,2020-11-03,7391,Клиент 7391,1700107.98,2020-11-04
7391,40702810314150000109,2020-11-03,7391,Клиент 7391,1043991.84,2020-11-03
7391,40702810314150000109,2020-11-03,7391,Клиент 7391,917177.59,2020-11-01
7392,40702810536000003445,2020-11-04,7392,Клиент 7392,1608204.80,2020-11-04
7392,40702810536000003445,2020-11-04,7392,Клиент 7392,1297772.59,2020-11-01
7392,40702810536000003445,2020-11-04,7392,Клиент 7392,1436273.60,2020-11-02
7393,40702810700000059241,2020-11-01,7393,Клиент 7393,1435364.46,2020-11-01
7393,40702810700000059241,2020-11-01,7393,Клиент 7393,1952273.60,2020-11-02
7393,40702810700000059241,2020-11-01,7393,Клиент 7393,1303032.43,2020-11-03
7394,40802810700400008793,2020-11-02,7394,Клиент 7394,917253.71,2020-11-04
7394,40802810700400008793,2020-11-02,7394,Клиент 7394,1700187.43,2020-11-03
7394,40802810700400008793,2020-11-02,7394,Клиент 7394,1044067.96,2020-11-02
7395,40701810301000000535,2020-11-03,7395,Клиент 7395,1297848.71,2020-11-04
7395,40701810301000000535,2020-11-03,7395,Клиент 7395,1608308.02,2020-11-03
7395,40701810301000000535,2020-11-03,7395,Клиент 7395,1436376.80,2020-11-01
7396,40702810400000037440,2020-11-04,7396,Клиент 7396,1303111.85,2020-11-02
7396,40702810400000037440,2020-11-04,7396,Клиент 7396,1435443.89,2020-11-04
7396,40702810400000037440,2020-11-04,7396,Клиент 7396,1952376.80,2020-11-01
7397,40802810914400016872,2020-11-01,7397,Клиент 7397,917329.83,2020-11-03
7397,40802810914400016872,2020-11-01,7397,Клиент 7397,1700266.85,2020-11-02
7397,40802810914400016872,2020-11-01,7397,Клиент 7397,1044144.08,2020-11-01
7398,40702810410080000283,2020-11-02,7398,Клиент 7398,1297924.83,2020-11-03
7398,40702810410080000283,2020-11-02,7398,Клиент 7398,1608411.20,2020-11-02
7398,40702810410080000283,2020-11-02,7398,Клиент 7398,1436480.00,2020-11-04
7399,40702810920460010177,2020-11-03,7399,Клиент 7399,1435523.32,2020-11-03
7399,40702810920460010177,2020-11-03,7399,Клиент 7399,1952480.00,2020-11-04
7399,40702810920460010177,2020-11-03,7399,Клиент 7399,1303191.28,2020-11-01
7400,40702810514000008572,2020-11-04,7400,Клиент 7400,1700346.28,2020-11-01
7400,40702810514000008572,2020-11-04,7400,Клиент 7400,1044220.20,2020-11-04
7400,40702810514000008572,2020-11-04,7400,Клиент 7400,917405.95,2020-11-02
7401,40702810519000002997,2020-11-01,7401,Клиент 7401,1608514.40,2020-11-01
7401,40702810519000002997,2020-11-01,7401,Клиент 7401,1436583.20,2020-11-03
7401,40702810519000002997,2020-11-01,7401,Клиент 7401,1298000.95,2020-11-02
7402,40702810300000153644,2020-11-02,7402,Клиент 7402,1435602.75,2020-11-02
7402,40702810300000153644,2020-11-02,7402,Клиент 7402,1303270.71,2020-11-04
7402,40702810300000153644,2020-11-02,7402,Клиент 7402,1952583.20,2020-11-03
7403,40702810529050009228,2020-11-03,7403,Клиент 7403,917482.08,2020-11-01
7403,40702810529050009228,2020-11-03,7403,Клиент 7403,1700425.71,2020-11-04
7403,40702810529050009228,2020-11-03,7403,Клиент 7403,1044296.32,2020-11-03
7404,40702810100000115086,2020-11-04,7404,Клиент 7404,1298077.08,2020-11-01
7404,40702810100000115086,2020-11-04,7404,Клиент 7404,1436686.40,2020-11-02
7404,40702810100000115086,2020-11-04,7404,Клиент 7404,1608617.60,2020-11-04
7405,40602810600000005071,2020-11-01,7405,Клиент 7405,1952686.40,2020-11-02
7405,40602810600000005071,2020-11-01,7405,Клиент 7405,1435682.20,2020-11-01
